time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/policy_loss,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/explained_variance,train/learning_rate,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
993500,257.0,360.8,-0.07165882736444473,198700,198,5014,0.00010851118713617325,0.00024396181106567383,0.0007,198699,-7.681870937347412,,
994000,257.0,356.24,-0.11080612987279892,198800,198,5016,0.0002384306862950325,0.0,0.0007,198799,-7.67931604385376,,
994500,257.0,363.25,-0.02072795107960701,198900,198,5018,8.97506015462568e-06,0.0,0.0007,198899,-7.6837663650512695,,
995000,,,-0.03059881366789341,,,,1.8264181562699378e-05,0.0011944770812988281,0.0007,198999,-7.684481143951416,257.0,0.0
995000,257.0,363.97,,199000,198,5024,,,,,,,
995500,257.0,365.49,-0.05428485944867134,199100,198,5025,6.0811966250184923e-05,5.960464477539063e-08,0.0007,199099,-7.6835618019104,,
996000,257.0,354.71,249.3348388671875,199200,198,5027,1114.5374755859375,-0.9597934484481812,0.0007,199199,-7.676356792449951,,
996500,257.0,351.65,-0.05068981647491455,199300,198,5029,6.030441727489233e-05,-1.9299323558807373,0.0007,199299,-7.695812225341797,,
997000,257.0,351.61,-0.014015855267643929,199400,198,5031,4.00391900257091e-06,0.0,0.0007,199399,-7.698207855224609,,
997500,,,-0.019970718771219254,,,,7.933203960419632e-06,0.0,0.0007,199499,-7.700032711029053,257.0,0.0
997500,257.0,345.67,,199500,198,5037,,,,,,,
998000,257.0,342.64,21.667251586914062,199600,198,5038,9.085196495056152,-0.0403897762298584,0.0007,199599,-7.6985063552856445,,
998500,257.0,340.99,156.68048095703125,199700,198,5040,532.0673828125,-2.0602097511291504,0.0007,199699,-7.681375026702881,,
999000,257.0,334.85,149.25010681152344,199800,198,5042,460.2665100097656,0.0,0.0007,199799,-7.687076091766357,,
999500,257.0,335.47,-0.05616834759712219,199900,198,5044,6.253105675568804e-05,-0.004565834999084473,0.0007,199899,-7.695082187652588,,
1000000,,,-658.8688354492188,,,,12278.6826171875,-217.63624572753906,0.0007,199999,-7.689280033111572,257.0,0.0
1000000,257.0,332.37,,200000,198,5048,,,,,,,
1000500,257.0,332.55,-0.02891978994011879,200100,198,5050,1.6962145309662446e-05,0.000928044319152832,0.0007,200099,-7.697734355926514,,
1001000,257.0,331.17,-0.0629863366484642,200200,198,5052,8.766067185206339e-05,0.0,0.0007,200199,-7.6956963539123535,,
1001500,257.0,334.14,-0.05054330453276634,200300,198,5054,4.813765553990379e-05,0.0,0.0007,200299,-7.695141792297363,,
1002000,257.0,334.04,-0.04926016554236412,200400,198,5055,5.0490605644881725e-05,0.0,0.0007,200399,-7.6950578689575195,,
1002500,,,-0.12720082700252533,,,,0.00035923015093430877,0.00020170211791992188,0.0007,200499,-7.6901140213012695,257.0,0.0
1002500,257.0,335.85,,200500,198,5061,,,,,,,
1003000,257.0,332.9,-0.04124226048588753,200600,198,5063,3.9928872865857556e-05,0.007815182209014893,0.0007,200599,-7.686880588531494,,
1003500,257.0,330.87,-0.08859428763389587,200700,198,5065,0.0001768276561051607,-1.5142407417297363,0.0007,200699,-7.690759181976318,,
1004000,257.0,330.25,-0.09178980439901352,200800,198,5067,0.0001808587257983163,-0.27023422718048096,0.0007,200799,-7.690934658050537,,
1004500,257.0,331.72,-0.029863929376006126,200900,198,5068,1.9166878701071255e-05,-1.1920928955078125e-07,0.0007,200899,-7.689868450164795,,
1005000,,,323.0213623046875,,,,2479.96923828125,-2.02388858795166,0.0007,200999,-7.68862247467041,257.0,0.0
1005000,257.0,325.63,,201000,198,5074,,,,,,,
1005500,257.0,325.07,15.021577835083008,201100,198,5076,214.7960662841797,-4.577376365661621,0.0007,201099,-7.685969829559326,,
1006000,257.0,326.98,-0.08591213822364807,201200,198,5078,0.00014999709674157202,-0.0038628578186035156,0.0007,201199,-7.692266941070557,,
1006500,257.0,328.42,143.7644805908203,201300,198,5080,3039.278076171875,-1289.457763671875,0.0007,201299,-7.680107116699219,,
1007000,257.0,332.8,428.4456481933594,201400,198,5081,3965.18603515625,0.0,0.0007,201399,-7.6762590408325195,,
1007500,,,419.1868591308594,,,,6760.29541015625,-1028.9876708984375,0.0007,201499,-7.6778459548950195,257.0,0.0
1007500,257.0,335.57,,201500,198,5087,,,,,,,
1008000,257.0,335.9,440.2928771972656,201600,198,5089,3861.021484375,-177.1146240234375,0.0007,201599,-7.681388854980469,,
1008500,257.0,339.51,-346.02130126953125,201700,198,5091,5393.021484375,-1012.6885375976562,0.0007,201699,-7.683877468109131,,
1009000,257.0,335.84,-0.05168633535504341,201800,198,5093,5.843663893756457e-05,0.004012346267700195,0.0007,201799,-7.694179534912109,,
1009500,257.0,332.07,416.2811584472656,201900,198,5094,6399.40185546875,-112.89714050292969,0.0007,201899,-7.680837154388428,,
1010000,,,-0.0738501027226448,,,,0.00012015774700557813,1.1920928955078125e-06,0.0007,201999,-7.691320896148682,257.0,0.0
1010000,257.0,332.19,,202000,198,5100,,,,,,,
1010500,257.0,331.69,571.2807006835938,202100,198,5102,9497.8583984375,-1116.261474609375,0.0007,202099,-7.689378261566162,,
1011000,257.0,330.17,-0.03569360449910164,202200,198,5104,2.6735844585346058e-05,0.0,0.0007,202199,-7.696753025054932,,
1011500,257.0,324.74,-0.05579956993460655,202300,198,5106,6.560884503414854e-05,-1.1920928955078125e-07,0.0007,202299,-7.700192928314209,,
1012000,257.0,319.65,-0.04537682607769966,202400,198,5107,4.113581599085592e-05,-1.1920928955078125e-07,0.0007,202399,-7.7012457847595215,,
1012500,,,205.14122009277344,,,,760.4144897460938,-9.577905654907227,0.0007,202499,-7.692881107330322,257.0,0.0
1012500,257.0,312.94,,202500,198,5111,,,,,,,
1013000,257.0,304.32,-0.12546811997890472,202600,198,5113,0.0003092734550591558,0.0,0.0007,202599,-7.702246189117432,,
1013500,257.0,308.24,31.84624671936035,202700,198,5115,20.225990295410156,0.0,0.0007,202699,-7.695349216461182,,
1014000,257.0,307.06,-890.5173950195312,202800,198,5117,13041.8798828125,0.19329160451889038,0.0007,202799,-7.692627906799316,,
1014500,257.0,308.27,-0.12776611745357513,202900,198,5118,0.0003337417438160628,0.0,0.0007,202899,-7.693978786468506,,
1015000,,,-0.05700521543622017,,,,6.726862920913845e-05,-0.004789471626281738,0.0007,202999,-7.694494724273682,257.0,0.0
1015000,257.0,304.52,,203000,198,5124,,,,,,,
1015500,257.0,307.93,-176.36245727539062,203100,198,5126,2593.30615234375,-9079.8330078125,0.0007,203099,-7.6914544105529785,,
1016000,257.0,309.61,-362.9866027832031,203200,198,5128,5700.7978515625,-2206.197021484375,0.0007,203199,-7.6898040771484375,,
1016500,257.0,304.95,-177.8813934326172,203300,198,5130,2625.165771484375,-66987087.0,0.0007,203299,-7.692762851715088,,
1017000,257.0,302.23,-0.08758958429098129,203400,198,5131,0.00016118107305373996,-0.0858994722366333,0.0007,203399,-7.695603370666504,,
1017500,,,-0.0687892958521843,,,,9.517408034298569e-05,-1.1920928955078125e-07,0.0007,203499,-7.695430278778076,257.0,0.0
1017500,257.0,301.1,,203500,198,5137,,,,,,,
1018000,257.0,300.45,-0.09000009298324585,203600,198,5138,0.00015650638670194894,0.0,0.0007,203599,-7.698266506195068,,
1018500,257.0,291.8,125.8947982788086,203700,198,5140,338.5828552246094,0.0,0.0007,203699,-7.686831951141357,,
1019000,257.0,293.5,-0.02819526568055153,203800,198,5142,1.627577148610726e-05,5.960464477539063e-08,0.0007,203799,-7.693695068359375,,
1019500,257.0,287.46,-0.11663935333490372,203900,198,5144,0.0002938089892268181,-0.0005242824554443359,0.0007,203899,-7.692592144012451,,
1020000,,,-0.12835480272769928,,,,0.00033641679328866303,0.0,0.0007,203999,-7.691580295562744,257.0,0.0
1020000,257.0,285.85,,204000,198,5150,,,,,,,
1020500,257.0,286.13,-178.6634521484375,204100,198,5151,2722.725341796875,-1634.228515625,0.0007,204099,-7.694190979003906,,
1021000,257.0,282.81,-164.51113891601562,204200,198,5153,2869.879150390625,-1722.6226806640625,0.0007,204199,-7.694558143615723,,
1021500,257.0,282.69,-0.09752580523490906,204300,198,5155,0.00022111907310318202,-0.5359342098236084,0.0007,204299,-7.694809913635254,,
1022000,257.0,286.59,144.7403564453125,204400,198,5157,3416.117919921875,-61.352054595947266,0.0007,204399,-7.684291839599609,,
1022500,,,-0.06641127169132233,,,,9.292328468291089e-05,0.05512648820877075,0.0007,204499,-7.691720485687256,257.0,0.0
1022500,257.0,284.03,,204500,198,5162,,,,,,,
1023000,257.0,285.91,-946.4556884765625,204600,198,5164,15772.8193359375,-5.68375825881958,0.0007,204599,-7.677898406982422,,
1023500,257.0,285.6,-0.05347529798746109,204700,198,5165,5.971640348434448e-05,-0.0033022165298461914,0.0007,204699,-7.69232702255249,,
1024000,257.0,284.85,703.7410888671875,204800,198,5167,12017.0888671875,-1815.48486328125,0.0007,204799,-7.688116550445557,,
1024500,257.0,285.98,577.9349365234375,204900,198,5169,8020.4375,-2029.6270751953125,0.0007,204899,-7.684338569641113,,
1025000,,,-0.06863795965909958,,,,0.00010079672938445583,0.004046499729156494,0.0007,204999,-7.694652557373047,257.0,0.0
1025000,257.0,286.56,,205000,198,5174,,,,,,,
1025500,257.0,290.21,-0.1503283679485321,205100,198,5176,0.00046395426033996046,0.03070014715194702,0.0007,205099,-7.687997341156006,,
1026000,257.0,293.86,-0.0845903754234314,205200,198,5178,0.0001410863915225491,-0.007005453109741211,0.0007,205199,-7.686328411102295,,
1026500,257.0,293.58,179.29600524902344,205300,198,5180,735.544189453125,-1.5036580562591553,0.0007,205299,-7.680593967437744,,
1027000,257.0,292.51,-0.07037804275751114,205400,198,5181,0.00011751148849725723,-1.467160940170288,0.0007,205399,-7.687751293182373,,
1027500,,,-0.08210915327072144,,,,0.00014644178736489266,-0.45384931564331055,0.0007,205499,-7.67981481552124,257.0,0.0
1027500,257.0,289.58,,205500,198,5187,,,,,,,
1028000,257.0,291.06,-0.12399666756391525,205600,198,5189,0.0003406211326364428,-5.197690010070801,0.0007,205599,-7.681437015533447,,
1028500,257.0,292.76,146.19102478027344,205700,198,5191,468.4068908691406,1.1920928955078125e-07,0.0007,205699,-7.673562526702881,,
1029000,257.0,297.87,-0.1396973878145218,205800,198,5193,0.0004107376153115183,-0.10207176208496094,0.0007,205799,-7.671391487121582,,
1029500,257.0,295.42,-0.11165305227041245,205900,198,5194,0.00026027378044091165,0.06194949150085449,0.0007,205899,-7.674557685852051,,
1030000,,,110.7757339477539,,,,786.5319213867188,-4.136120319366455,0.0007,205999,-7.672862529754639,257.0,0.0
1030000,257.0,295.81,,206000,198,5200,,,,,,,
1030500,257.0,289.43,-0.02346128597855568,206100,198,5202,1.2276278539502528e-05,-0.7240157127380371,0.0007,206099,-7.682628631591797,,
1031000,257.0,292.79,-0.1629100888967514,206200,198,5204,0.0005171634838916361,-0.7322673797607422,0.0007,206199,-7.679818630218506,,
1031500,257.0,299.59,-0.1598108559846878,206300,198,5206,0.0005741515196859837,-3.142430305480957,0.0007,206299,-7.674685955047607,,
1032000,257.0,298.8,163.3873748779297,206400,198,5207,556.0632934570312,0.0,0.0007,206399,-7.680183410644531,,
1032500,,,112.5011978149414,,,,338.6983947753906,-7.959556579589844,0.0007,206499,-7.679867744445801,257.0,0.0
1032500,257.0,301.97,,206500,198,5213,,,,,,,
1033000,257.0,303.46,-0.06211789324879646,206600,198,5215,8.178127609426156e-05,-4.410743713378906e-06,0.0007,206599,-7.685630798339844,,
1033500,257.0,303.08,204.6383514404297,206700,198,5217,882.7594604492188,-7.706520080566406,0.0007,206699,-7.688934326171875,,
1034000,257.0,302.38,-0.03590830788016319,206800,198,5219,2.5722512873471715e-05,-0.0035320520401000977,0.0007,206799,-7.683560848236084,,
1034500,257.0,298.4,178.43153381347656,206900,198,5220,811.3952026367188,-1.059570074081421,0.0007,206899,-7.676466464996338,,
1035000,,,-0.08401341736316681,,,,0.00014451185415964574,0.004247903823852539,0.0007,206999,-7.672080993652344,257.0,0.0
1035000,257.0,294.3,,207000,198,5224,,,,,,,
1035500,257.0,296.24,117.12865447998047,207100,198,5226,304.55267333984375,-1.569206953048706,0.0007,207099,-7.673704624176025,,
1036000,257.0,297.33,-0.10712738335132599,207200,198,5228,0.00023884903930593282,0.04896652698516846,0.0007,207199,-7.671321392059326,,
1036500,257.0,294.87,311.3459167480469,207300,198,5230,3890.84033203125,-43.25153350830078,0.0007,207299,-7.680520534515381,,
1037000,257.0,296.51,310.0127258300781,207400,198,5231,2057.79931640625,-0.46239566802978516,0.0007,207399,-7.670238018035889,,
1037500,,,-0.160481795668602,,,,0.000539447006303817,0.0,0.0007,207499,-7.671612739562988,257.0,0.0
1037500,257.0,302.59,,207500,198,5237,,,,,,,
1038000,257.0,301.18,255.8707275390625,207600,198,5239,1799.0045166015625,-247.57366943359375,0.0007,207599,-7.676585674285889,,
1038500,257.0,304.28,-0.0426224023103714,207700,198,5241,3.520524114719592e-05,-1.1920928955078125e-07,0.0007,207699,-7.680186748504639,,
1039000,257.0,312.7,-0.036453310400247574,207800,198,5243,2.690549627004657e-05,-0.00012373924255371094,0.0007,207799,-7.684661388397217,,
1039500,257.0,311.37,-0.07200976461172104,207900,198,5244,0.00010828159429365769,0.0,0.0007,207899,-7.6855621337890625,,
1040000,,,127.4028091430664,,,,499.3366394042969,-1.468235969543457,0.0007,207999,-7.688577175140381,257.0,0.0
1040000,257.0,314.53,,208000,198,5250,,,,,,,
1040500,257.0,315.74,-0.11296384781599045,208100,198,5252,0.00027839976246468723,-0.00022912025451660156,0.0007,208099,-7.682090759277344,,
1041000,257.0,319.02,334.788330078125,208200,198,5254,3799.232177734375,-371.6473388671875,0.0007,208199,-7.686169624328613,,
1041500,257.0,314.63,331.71514892578125,208300,198,5256,1801.6031494140625,0.0,0.0007,208299,-7.686637878417969,,
1042000,257.0,323.67,263.53173828125,208400,198,5258,1821.290283203125,-7.246295928955078,0.0007,208399,-7.680259704589844,,
1042500,,,-0.12302583456039429,,,,0.0003102067857980728,0.0,0.0007,208499,-7.673779487609863,257.0,0.0
1042500,257.0,322.7,,208500,198,5263,,,,,,,
1043000,257.0,324.53,-0.060287702828645706,208600,198,5265,7.460680353688076e-05,0.023433923721313477,0.0007,208599,-7.679980754852295,,
1043500,257.0,324.18,352.4032897949219,208700,198,5267,4974.07763671875,-790.489990234375,0.0007,208699,-7.6764116287231445,,
1044000,257.0,323.5,-0.041147537529468536,208800,198,5269,3.377683606231585e-05,-1.1920928955078125e-07,0.0007,208799,-7.686773777008057,,
1044500,257.0,322.96,-0.11709117144346237,208900,198,5270,0.0002995347313117236,0.02227342128753662,0.0007,208899,-7.688353061676025,,
1045000,,,-0.0961540937423706,,,,0.00018447218462824821,0.0,0.0007,208999,-7.684927463531494,257.0,0.0
1045000,257.0,326.98,,209000,198,5275,,,,,,,
1045500,257.0,325.23,-0.04288608580827713,209100,198,5276,4.1391129343537614e-05,0.0,0.0007,209099,-7.692704677581787,,
1046000,257.0,326.42,-40.30955505371094,209200,198,5278,934.9404296875,-15.959701538085938,0.0007,209199,-7.688270568847656,,
1046500,257.0,329.68,-0.05670366808772087,209300,198,5280,6.893913086969405e-05,0.0,0.0007,209299,-7.689378261566162,,
1047000,257.0,327.92,563.71337890625,209400,198,5282,6313.77490234375,-1432.781982421875,0.0007,209399,-7.69469690322876,,
1047500,,,-0.0830155536532402,,,,0.00014280492905527353,5.960464477539062e-07,0.0007,209499,-7.694961071014404,257.0,0.0
1047500,257.0,320.69,,209500,198,5287,,,,,,,
1048000,257.0,318.82,-978.1891479492188,209600,198,5288,15856.3330078125,1.1920928955078125e-07,0.0007,209599,-7.683346748352051,,
1048500,257.0,323.45,-0.04342375323176384,209700,198,5290,3.666728298412636e-05,0.00021004676818847656,0.0007,209699,-7.690579414367676,,
1049000,257.0,325.77,636.3644409179688,209800,198,5292,6950.04931640625,0.0,0.0007,209799,-7.692071437835693,,
1049500,257.0,326.19,-0.07982032746076584,209900,198,5294,0.00012783338024746627,0.0,0.0007,209899,-7.689927101135254,,
1050000,,,-0.14746026694774628,,,,0.00043886402272619307,0.0,0.0007,209999,-7.688148498535156,257.0,0.0
1050000,257.0,325.95,,210000,198,5299,,,,,,,
1050500,257.0,326.09,-0.07188352197408676,210100,198,5301,0.00010492330329725519,0.00018733739852905273,0.0007,210099,-7.689483642578125,,
1051000,257.0,316.57,-0.027510104700922966,210200,198,5303,1.5183940377028193e-05,-1.7881393432617188e-06,0.0007,210199,-7.694654941558838,,
1051500,257.0,314.48,-0.09884524345397949,210300,198,5304,0.00019618561782408506,9.071826934814453e-05,0.0007,210299,-7.689417362213135,,
1052000,257.0,312.46,-0.016017157584428787,210400,198,5306,1.8298216673429124e-05,0.09519773721694946,0.0007,210399,-7.6911301612854,,
1052500,,,-0.012789442203938961,,,,3.2819830266817007e-06,-0.0014063119888305664,0.0007,210499,-7.696094036102295,257.0,0.0
1052500,257.0,313.93,,210500,198,5312,,,,,,,
1053000,257.0,314.51,-0.04310645908117294,210600,198,5314,3.6969995562685654e-05,0.0,0.0007,210599,-7.700368404388428,,
1053500,257.0,311.64,-2.902301788330078,210700,198,5316,0.45895853638648987,-0.978827714920044,0.0007,210699,-7.697812080383301,,
1054000,257.0,309.55,-0.011176387779414654,210800,198,5317,3.118647100563976e-06,0.48991328477859497,0.0007,210799,-7.704342842102051,,
1054500,257.0,308.15,-370.61279296875,210900,198,5319,4331.56005859375,-476.185302734375,0.0007,210899,-7.69121789932251,,
1055000,,,461.3421936035156,,,,5111.7412109375,-1506.8287353515625,0.0007,210999,-7.696293830871582,257.0,0.0
1055000,257.0,311.99,,211000,198,5325,,,,,,,
1055500,257.0,313.19,6.031898021697998,211100,198,5327,0.7395620942115784,-0.06969606876373291,0.0007,211099,-7.68953275680542,,
1056000,257.0,318.82,-0.09548568725585938,211200,198,5329,0.00020890291489195079,-0.014948248863220215,0.0007,211199,-7.68862771987915,,
1056500,257.0,322.07,364.8636169433594,211300,198,5330,4508.578125,-162.34927368164062,0.0007,211299,-7.683874607086182,,
1057000,257.0,322.05,636.9287109375,211400,198,5332,7568.96630859375,-571.3283081054688,0.0007,211399,-7.677290439605713,,
1057500,,,-0.08143522590398788,,,,0.0001446184905944392,0.0,0.0007,211499,-7.677545070648193,257.0,0.0
1057500,257.0,323.03,,211500,198,5338,,,,,,,
1058000,257.0,322.17,-0.03241053596138954,211600,198,5340,2.1399582692538388e-05,0.0,0.0007,211599,-7.683244228363037,,
1058500,257.0,327.81,-0.11465618759393692,211700,198,5341,0.00031885356293059886,-0.007369399070739746,0.0007,211699,-7.679975986480713,,
1059000,257.0,329.01,-0.056414272636175156,211800,198,5343,6.789612962165847e-05,0.0,0.0007,211799,-7.682564735412598,,
1059500,257.0,321.91,-0.028222599998116493,211900,198,5345,1.588690975040663e-05,0.0,0.0007,211899,-7.686334133148193,,
1060000,,,-162.59852600097656,,,,752.4998168945312,-4.422403335571289,0.0007,211999,-7.684998989105225,257.0,0.0
1060000,257.0,323.84,,212000,198,5350,,,,,,,
1060500,257.0,322.97,-0.11347873508930206,212100,198,5352,0.0002655169228091836,0.0,0.0007,212099,-7.684072971343994,,
1061000,257.0,326.82,-707.8988647460938,212200,198,5354,8880.0078125,-0.03478884696960449,0.0007,212199,-7.688465118408203,,
1061500,257.0,332.0,-0.08092283457517624,212300,198,5356,0.00013875037257093936,0.00032597780227661133,0.0007,212299,-7.6855645179748535,,
1062000,257.0,332.34,-0.11795902252197266,212400,198,5357,0.0002861724642571062,0.0514412522315979,0.0007,212399,-7.684857368469238,,
1062500,,,717.6776123046875,,,,8694.85546875,0.11265432834625244,0.0007,212499,-7.689676761627197,257.0,0.0
1062500,257.0,333.78,,212500,198,5363,,,,,,,
1063000,257.0,332.21,-0.02026337757706642,212600,198,5365,8.876204447005875e-06,0.0,0.0007,212599,-7.696035861968994,,
1063500,257.0,332.73,-0.12730638682842255,212700,198,5366,0.00036548447678796947,-1.2352380752563477,0.0007,212699,-7.689065456390381,,
1064000,257.0,328.92,-0.034193795174360275,212800,198,5368,2.5520701456116512e-05,-0.001011490821838379,0.0007,212799,-7.693604946136475,,
1064500,257.0,328.37,-0.046340763568878174,212900,198,5370,4.2118976125493646e-05,3.874301910400391e-06,0.0007,212899,-7.696147918701172,,
1065000,,,376.8070068359375,,,,3799.23486328125,-2228.253173828125,0.0007,212999,-7.691623687744141,257.0,0.0
1065000,257.0,324.75,,213000,198,5375,,,,,,,
1065500,257.0,328.73,-0.0900365337729454,213100,198,5377,0.00016590103041380644,0.0,0.0007,213099,-7.689472198486328,,
1066000,257.0,329.47,-0.08183363825082779,213200,198,5379,0.00012974621495231986,-0.0006818771362304688,0.0007,213199,-7.689517974853516,,
1066500,257.0,324.47,462.1404724121094,213300,198,5380,3820.385986328125,-1.2404608726501465,0.0007,213299,-7.69696044921875,,
1067000,257.0,327.92,-0.10964393615722656,213400,198,5382,0.00026075090863741934,4.017353057861328e-05,0.0007,213399,-7.689324855804443,,
1067500,,,-0.022944213822484016,,,,2.673307608347386e-05,-0.8211575746536255,0.0007,213499,-7.689132213592529,257.0,0.0
1067500,257.0,334.74,,213500,198,5387,,,,,,,
1068000,257.0,336.95,-0.1360955685377121,213600,198,5389,0.00043724654824472964,-12.779548645019531,0.0007,213599,-7.684971809387207,,
1068500,257.0,335.0,161.0960693359375,213700,198,5391,463.4383850097656,0.20872819423675537,0.0007,213699,-7.687139987945557,,
1069000,257.0,337.98,-9.044386863708496,213800,198,5393,10.246058464050293,-55.216094970703125,0.0007,213799,-7.686803340911865,,
1069500,257.0,332.2,-0.023459484800696373,213900,198,5394,1.1420032933529e-05,-0.007439732551574707,0.0007,213899,-7.6889824867248535,,
1070000,,,-0.10088124126195908,,,,0.00021975648996885866,-0.796797513961792,0.0007,213999,-7.679887294769287,257.0,0.0
1070000,257.0,326.05,,214000,198,5400,,,,,,,
1070500,257.0,321.77,383.36309814453125,214100,198,5402,3169.673583984375,-1.462507724761963,0.0007,214099,-7.684237003326416,,
1071000,257.0,318.57,-406.6983337402344,214200,198,5404,4556.79296875,-803.44384765625,0.0007,214199,-7.686432838439941,,
1071500,257.0,316.48,-343.7756042480469,214300,198,5406,2275.342529296875,-85.00940704345703,0.0007,214299,-7.690348148345947,,
1072000,257.0,315.61,-0.06211705878376961,214400,198,5407,7.426570664392784e-05,0.009603679180145264,0.0007,214399,-7.691262722015381,,
1072500,,,-0.05283162742853165,,,,5.840726589667611e-05,0.0,0.0007,214499,-7.687397003173828,257.0,0.0
1072500,257.0,316.2,,214500,198,5413,,,,,,,
1073000,257.0,313.06,109.02131652832031,214600,198,5415,261.9946594238281,-1.9001567363739014,0.0007,214599,-7.692134380340576,,
1073500,257.0,315.0,402.8048400878906,214700,198,5417,3729.314453125,-6760.849609375,0.0007,214699,-7.69317626953125,,
1074000,257.0,311.4,-7.035398960113525,214800,198,5419,4.0617804527282715,-36076.578125,0.0007,214799,-7.6907548904418945,,
1074500,257.0,312.12,-0.0002802319941110909,214900,198,5420,0.00015637358592357486,-0.7653425931930542,0.0007,214899,-7.685882568359375,,
1075000,,,-91.79566955566406,,,,751.1355590820312,-58014291.0,0.0007,214999,-7.693049907684326,257.0,0.0
1075000,257.0,315.8,,215000,198,5426,,,,,,,
1075500,257.0,313.42,-9.901147842407227,215100,198,5428,8.50743579864502,-9.93254280090332,0.0007,215099,-7.6923112869262695,,
1076000,257.0,313.89,0.016483508050441742,215200,198,5430,1.5657595213269815e-05,-1.4252967834472656,0.0007,215199,-7.688319683074951,,
1076500,257.0,310.53,-0.05093594267964363,215300,198,5432,5.409552250057459e-05,-0.07041382789611816,0.0007,215299,-7.68917179107666,,
1077000,257.0,305.84,-0.060429513454437256,215400,198,5433,7.502560765715316e-05,-1.3113021850585938e-06,0.0007,215399,-7.696264743804932,,
1077500,,,-0.04351281002163887,,,,4.253040242474526e-05,0.43710529804229736,0.0007,215499,-7.692505836486816,257.0,0.0
1077500,257.0,306.23,,215500,198,5439,,,,,,,
1078000,257.0,307.41,79.73309326171875,215600,198,5441,219.11558532714844,-0.7860465049743652,0.0007,215599,-7.693021297454834,,
1078500,257.0,304.37,-0.006004051771014929,215700,198,5443,7.558234074167558e-07,0.0,0.0007,215699,-7.693077087402344,,
1079000,257.0,308.69,-0.07060587406158447,215800,198,5445,9.746601426741108e-05,0.0,0.0007,215799,-7.6929240226745605,,
1079500,257.0,306.35,-0.03132888302206993,215900,198,5446,2.1930560251348652e-05,-0.08218848705291748,0.0007,215899,-7.6980509757995605,,
1080000,,,-118.17789459228516,,,,1369.6649169921875,-1783.1629638671875,0.0007,215999,-7.700713634490967,257.0,0.0
1080000,257.0,309.14,,216000,198,5452,,,,,,,
1080500,257.0,311.52,85.10684204101562,216100,198,5454,934.3317260742188,-24.134735107421875,0.0007,216099,-7.699583530426025,,
1081000,257.0,312.36,386.0494079589844,216200,198,5456,3537.580078125,-1232.979736328125,0.0007,216199,-7.692408084869385,,
1081500,257.0,316.33,52.46623611450195,216300,198,5457,55.8980712890625,0.0,0.0007,216299,-7.693775177001953,,
1082000,257.0,317.85,154.4668731689453,216400,198,5459,490.84039306640625,0.0,0.0007,216399,-7.69473123550415,,
1082500,,,-0.09862351417541504,,,,0.00019690771296154708,-8.976459503173828e-05,0.0007,216499,-7.691543102264404,257.0,0.0
1082500,257.0,314.02,,216500,198,5464,,,,,,,
1083000,257.0,312.67,-0.143306165933609,216600,198,5466,0.00045330889406614006,5.9723854064941406e-05,0.0007,216599,-7.686728000640869,,
1083500,257.0,310.77,-0.11843454837799072,216700,198,5468,0.00025373822427354753,-0.6527830362319946,0.0007,216699,-7.690000057220459,,
1084000,257.0,304.41,-0.1478501260280609,216800,198,5470,0.00043740784167312086,0.0,0.0007,216799,-7.690944194793701,,
1084500,257.0,294.82,135.9950408935547,216900,198,5471,390.1602478027344,0.47121739387512207,0.0007,216899,-7.691262722015381,,
1085000,,,44.8999137878418,,,,191.6924285888672,-2.1182138919830322,0.0007,216999,-7.6869707107543945,257.0,0.0
1085000,257.0,302.63,,217000,198,5477,,,,,,,
1085500,257.0,304.45,96.68417358398438,217100,198,5479,182.15162658691406,-3.214083671569824,0.0007,217099,-7.685734748840332,,
1086000,257.0,304.96,368.7615051269531,217200,198,5481,2938.197998046875,-0.9385635852813721,0.0007,217199,-7.680001735687256,,
1086500,257.0,304.28,-0.08193673193454742,217300,198,5483,0.00013698270777240396,0.015317022800445557,0.0007,217299,-7.6774444580078125,,
1087000,257.0,302.69,-0.08513803780078888,217400,198,5484,0.00014504646242130548,-0.021879911422729492,0.0007,217399,-7.678886413574219,,
1087500,,,-0.01697913184762001,,,,5.2943682931072544e-06,-1.598085880279541,0.0007,217499,-7.683374881744385,257.0,0.0
1087500,257.0,303.65,,217500,198,5489,,,,,,,
1088000,257.0,304.53,-0.1742764711380005,217600,198,5490,0.0005847028805874288,6.0617923736572266e-05,0.0007,217599,-7.68056583404541,,
1088500,257.0,306.3,-0.1096489429473877,217700,198,5492,0.00024588670930825174,-0.0004917383193969727,0.0007,217699,-7.686034679412842,,
1089000,257.0,307.12,-0.07637223601341248,217800,198,5494,0.00011847041605506092,0.0,0.0007,217799,-7.683803081512451,,
1089500,257.0,307.94,-0.0323261134326458,217900,198,5496,2.149059764633421e-05,-0.0008286237716674805,0.0007,217899,-7.686856746673584,,
1090000,,,-0.031026726588606834,,,,0.00010552782623562962,-5.997215270996094,0.0007,217999,-7.685094356536865,257.0,0.0
1090000,257.0,308.08,,218000,198,5501,,,,,,,
1090500,257.0,304.05,130.9338836669922,218100,198,5503,346.5789794921875,-7.69782829284668,0.0007,218099,-7.680380344390869,,
